season,league,date,time,status,home_name,away_name,odds_ft_1,odds_ft_x,odds_ft_2,odds_ft_over25,odds_ft_under25,odds_btts_yes,odds_btts_no,homeGoalCount,awayGoalCount
2024/2025,Egypt Egyptian Premier League,2025-04-29,14:00:00,complete,ENPPI,Ghazl El Mehalla,2.45,0.0,0.0,3.2,1.3,2.2,1.57,1,0
2024/2025,Egypt Egyptian Premier League,2025-04-30,11:00:00,complete,Haras El Hodood,Pyramids FC,7.4,3.99,1.46,1.95,1.75,2.25,1.55,1,2
2024/2025,Egypt Egyptian Premier League,2025-04-30,14:00:00,complete,Petrojet,Al Ahly,7.2,4.39,1.35,1.83,1.86,2.04,1.61,2,3
2024/2025,Egypt Egyptian Premier League,2025-05-01,11:00:00,complete,Ceramica Cleopatra,National Bank of Egypt,2.31,3.08,3.2,1.93,1.77,1.75,1.93,2,4
2024/2025,Egypt Egyptian Premier League,2025-05-01,14:00:00,complete,Al Masry,Zamalek,3.28,2.7,2.3,2.35,1.35,2.32,1.53,0,0
2024/2025,Egypt Egyptian Premier League,2025-05-02,11:00:00,complete,Smouha SC,Ismaily SC,2.45,2.65,3.2,3.4,1.33,2.5,1.52,1,1
2024/2025,Egypt Egyptian Premier League,2025-05-02,14:00:00,complete,Masr,El Geish,3.1,2.6,2.69,3.15,1.36,2.35,1.52,0,0
2024/2025,Egypt Egyptian Premier League,2025-05-03,11:00:00,complete,ENPPI,El Gounah,2.16,2.62,3.75,3.25,1.33,2.6,1.51,0,1
2024/2025,Egypt Egyptian Premier League,2025-05-03,14:00:00,complete,Coca-Cola,Ghazl El Mehalla,2.43,2.62,3.59,3.3,1.32,2.4,1.49,2,1
2024/2025,Egypt Egyptian Premier League,2025-05-04,11:00:00,complete,Pharco,Pyramids FC,6.0,3.8,1.5,1.93,1.71,2.17,1.66,3,2
2024/2025,Egypt Egyptian Premier League,2025-05-04,14:00:00,complete,Al Ahly,Haras El Hodood,1.18,6.0,14.0,1.52,2.28,2.32,1.55,5,0
2024/2025,Egypt Egyptian Premier League,2025-05-05,11:00:00,complete,Petrojet,Ceramica Cleopatra,3.47,2.68,2.18,1.92,1.78,1.9,1.8,0,2
2024/2025,Egypt Egyptian Premier League,2025-05-05,14:00:00,complete,National Bank of Egypt,Zamalek,3.5,3.0,2.05,2.25,1.57,1.98,1.79,2,2
2024/2025,Egypt Egyptian Premier League,2025-05-06,11:00:00,complete,Smouha SC,El Geish,2.73,2.45,2.9,3.41,1.27,2.51,1.49,0,0
2024/2025,Egypt Egyptian Premier League,2025-05-06,14:00:00,complete,Masr,Al Ittihad,2.5,2.7,3.0,2.9,1.35,2.2,1.55,0,0
2024/2025,Egypt Egyptian Premier League,2025-05-07,11:00:00,complete,El Gounah,Coca-Cola,3.51,2.47,2.32,3.09,1.32,2.5,1.47,0,1
2024/2025,Egypt Egyptian Premier League,2025-05-07,14:00:00,complete,Ismaily SC,ENPPI,2.95,2.45,2.8,3.8,1.22,2.65,1.42,0,1
2024/2025,Egypt Egyptian Premier League,2025-05-08,14:00:00,complete,Al Ahly,Al Masry,1.38,4.0,7.0,1.77,1.7,1.85,1.65,4,2
2024/2025,Egypt Egyptian Premier League,2025-05-09,11:00:00,complete,Ceramica Cleopatra,Zamalek,3.57,3.08,2.09,2.07,1.7,1.85,1.8,2,2
2024/2025,Egypt Egyptian Premier League,2025-05-09,14:00:00,complete,National Bank of Egypt,Pyramids FC,3.99,3.5,1.9,1.85,1.85,1.71,2.05,4,2
2024/2025,Egypt Egyptian Premier League,2025-05-09,14:00:00,complete,Pharco,Petrojet,2.5,3.0,2.9,2.2,1.62,1.77,1.85,2,2
2024/2025,Egypt Egyptian Premier League,2025-05-10,14:00:00,complete,Al Ittihad,Ghazl El Mehalla,2.45,2.47,3.7,3.75,1.25,2.75,1.4,0,0
2024/2025,Egypt Egyptian Premier League,2025-05-11,11:00:00,complete,Smouha SC,ENPPI,2.85,2.56,3.1,3.0,1.33,2.4,1.5,0,1
2024/2025,Egypt Egyptian Premier League,2025-05-11,14:00:00,complete,El Gounah,El Geish,3.75,2.45,2.5,3.0,1.35,2.97,1.41,0,1
2024/2025,Egypt Egyptian Premier League,2025-05-11,14:00:00,complete,Masr,Coca-Cola,2.9,2.78,2.7,3.0,1.37,2.3,1.53,2,2
2024/2025,Egypt Egyptian Premier League,2025-05-13,11:00:00,complete,Ceramica Cleopatra,Al Ahly,5.2,3.82,1.51,1.76,1.94,1.78,1.86,0,1
2024/2025,Egypt Egyptian Premier League,2025-05-13,11:00:00,complete,Pharco,Al Masry,4.17,2.79,2.05,2.65,1.36,2.1,1.62,1,1
2024/2025,Egypt Egyptian Premier League,2025-05-13,14:00:00,complete,Zamalek,Pyramids FC,3.03,3.0,2.3,2.15,1.66,1.86,1.84,0,1
2024/2025,Egypt Egyptian Premier League,2025-05-13,14:00:00,complete,Haras El Hodood,National Bank of Egypt,4.75,3.25,1.79,2.26,1.6,2.14,1.72,1,1
2024/2025,Egypt Egyptian Premier League,2025-05-16,14:00:00,complete,Smouha SC,Al Ittihad,2.49,2.55,3.45,4.3,1.18,2.95,1.3,0,0
2024/2025,Egypt Egyptian Premier League,2025-05-16,14:00:00,complete,El Geish,ENPPI,3.25,2.7,2.37,3.4,1.3,2.45,1.45,1,1
2024/2025,Egypt Egyptian Premier League,2025-05-16,14:00:00,complete,Ismaily SC,Coca-Cola,3.0,2.6,2.5,3.6,1.25,2.35,1.43,1,2
2024/2025,Egypt Egyptian Premier League,2025-05-16,14:00:00,complete,Ghazl El Mehalla,El Gounah,2.1,2.62,3.75,3.29,1.3,2.45,1.5,0,4
2024/2025,Egypt Egyptian Premier League,2025-05-17,14:00:00,complete,Petrojet,Pyramids FC,3.9,3.6,1.65,1.59,2.12,1.7,2.18,0,2
2024/2025,Egypt Egyptian Premier League,2025-05-17,14:00:00,complete,Al Ahly,National Bank of Egypt,1.54,3.75,6.0,1.83,1.85,1.92,1.73,2,1
2024/2025,Egypt Egyptian Premier League,2025-05-17,14:00:00,complete,Al Masry,Ceramica Cleopatra,2.15,3.1,2.95,2.0,1.89,1.8,2.0,0,4
2024/2025,Egypt Egyptian Premier League,2025-05-18,14:00:00,complete,Pharco,Haras El Hodood,2.2,3.0,3.5,2.33,1.5,2.14,1.67,0,0
2024/2025,Egypt Egyptian Premier League,2025-05-24,14:00:00,complete,National Bank of Egypt,Al Masry,2.3,2.9,3.05,2.25,1.57,1.91,1.8,0,1
2024/2025,Egypt Egyptian Premier League,2025-05-24,14:00:00,complete,Petrojet,Zamalek,4.8,3.35,1.67,2.26,1.66,2.09,1.75,1,3
2024/2025,Egypt Egyptian Premier League,2025-05-24,14:00:00,complete,Ceramica Cleopatra,Haras El Hodood,1.38,4.33,8.5,1.7,1.98,2.0,1.7,2,0
2024/2025,Egypt Egyptian Premier League,2025-05-25,14:00:00,complete,ENPPI,Masr,2.55,2.62,3.1,2.9,1.32,2.25,1.5,1,1
2024/2025,Egypt Egyptian Premier League,2025-05-25,14:00:00,complete,El Geish,Ghazl El Mehalla,2.5,2.86,3.0,2.74,1.4,2.37,1.6,1,1
2024/2025,Egypt Egyptian Premier League,2025-05-25,14:00:00,complete,Ismaily SC,El Gounah,2.6,2.6,2.95,2.62,1.4,2.2,1.62,3,0
2024/2025,Egypt Egyptian Premier League,2025-05-25,14:00:00,complete,Coca-Cola,Al Ittihad,2.8,2.37,2.9,4.0,1.22,2.8,1.38,1,0
2024/2025,Egypt Egyptian Premier League,2025-05-28,14:00:00,complete,Ceramica Cleopatra,Pyramids FC,3.5,3.2,1.95,1.95,1.83,1.72,2.07,1,5
2024/2025,Egypt Egyptian Premier League,2025-05-28,14:00:00,complete,Petrojet,National Bank of Egypt,2.9,3.25,2.2,1.59,2.1,1.5,2.33,0,0
2024/2025,Egypt Egyptian Premier League,2025-05-28,14:00:00,complete,Al Ahly,Pharco,1.1,8.0,9.3,1.42,2.49,2.6,1.44,6,0
2024/2025,Egypt Egyptian Premier League,2025-05-28,14:00:00,complete,Al Masry,Haras El Hodood,1.76,3.35,5.25,1.85,2.0,1.88,1.76,2,0
2024/2025,Egypt Egyptian Premier League,2025-05-29,14:00:00,complete,Al Ittihad,ENPPI,2.15,2.43,3.9,3.15,1.34,2.4,1.46,1,1
2024/2025,Egypt Egyptian Premier League,2025-05-29,14:00:00,complete,El Geish,Coca-Cola,3.42,2.37,2.7,2.88,1.26,2.32,1.58,1,1
2024/2025,Egypt Egyptian Premier League,2025-05-29,14:00:00,complete,Ghazl El Mehalla,Ismaily SC,1.91,2.92,4.68,2.66,1.39,2.32,1.59,1,1
2024/2025,Egypt Egyptian Premier League,2025-05-29,14:00:00,complete,Masr,Smouha SC,2.74,2.89,2.7,2.5,1.46,2.05,1.72,0,0
2024/2025,Egypt Egyptian Premier League,2025-05-31,14:00:00,complete,Zamalek,Pharco,1.61,3.4,4.8,2.14,1.72,1.87,1.77,2,0
2025/2026,Egypt Egyptian Premier League,2025-08-08,12:00:00,complete,Wadi Degla,Pyramids FC,6.5,3.7,1.61,2.08,1.61,2.16,1.62,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-08,15:00:00,complete,Ceramica Cleopatra,Zamalek,2.63,2.78,2.8,2.35,1.52,1.95,1.8,0,2
2025/2026,Egypt Egyptian Premier League,2025-08-08,15:00:00,complete,Al Masry,Al Ittihad,2.19,2.7,3.75,2.88,1.36,2.2,1.55,3,1
2025/2026,Egypt Egyptian Premier League,2025-08-09,12:00:00,complete,Al Mokawloon,Masr,3.4,2.8,2.29,2.5,1.44,2.05,1.59,0,2
2025/2026,Egypt Egyptian Premier League,2025-08-09,12:00:00,complete,Smouha SC,El Geish,2.29,2.65,3.0,3.5,1.28,2.2,1.62,1,1
2025/2026,Egypt Egyptian Premier League,2025-08-09,15:00:00,complete,Coca-Cola,Al Ahly,7.0,3.7,1.48,2.12,1.74,2.32,1.57,2,2
2025/2026,Egypt Egyptian Premier League,2025-08-09,15:00:00,complete,Ismaily SC,Petrojet,2.67,2.9,2.54,2.37,1.57,1.91,1.78,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-10,12:00:00,complete,Kahraba Ismailia,El Gounah,2.6,2.75,3.0,2.56,1.46,1.95,1.63,0,1
2025/2026,Egypt Egyptian Premier League,2025-08-10,15:00:00,complete,National Bank of Egypt,Ghazl El Mehalla,1.89,3.1,4.1,2.3,1.53,2.1,1.67,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-10,15:00:00,complete,Pharco,ENPPI,3.0,2.62,2.6,2.8,1.37,2.25,1.56,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-14,12:00:00,complete,Al Ittihad,Coca-Cola,2.78,2.77,1.99,3.2,1.28,2.5,1.44,1,2
2025/2026,Egypt Egyptian Premier League,2025-08-14,12:00:00,complete,Masr,Ceramica Cleopatra,2.97,2.7,2.39,2.75,1.33,2.07,1.67,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-14,15:00:00,complete,Pyramids FC,Ismaily SC,1.32,4.55,9.4,2.08,1.68,2.83,1.38,1,0
2025/2026,Egypt Egyptian Premier League,2025-08-14,15:30:00,complete,El Geish,Al Masry,4.2,2.7,1.98,3.25,1.33,2.25,1.52,0,3
2025/2026,Egypt Egyptian Premier League,2025-08-15,12:00:00,complete,Petrojet,Kahraba Ismailia,1.94,2.93,3.75,2.62,1.38,2.25,1.6,2,2
2025/2026,Egypt Egyptian Premier League,2025-08-15,15:00:00,complete,Al Ahly,Pharco,1.22,5.2,10.0,1.73,2.05,2.42,1.53,4,1
2025/2026,Egypt Egyptian Premier League,2025-08-15,15:00:00,complete,Haras El Hodood,National Bank of Egypt,4.25,3.4,1.85,2.75,1.41,2.25,1.5,1,0
2025/2026,Egypt Egyptian Premier League,2025-08-16,12:00:00,complete,ENPPI,Wadi Degla,2.55,2.65,3.35,2.8,1.38,2.25,1.64,1,0
2025/2026,Egypt Egyptian Premier League,2025-08-16,15:00:00,complete,Zamalek,Al Mokawloon,1.54,3.8,5.75,2.31,1.57,2.4,1.5,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-16,15:00:00,complete,Ghazl El Mehalla,Smouha SC,3.0,2.7,2.5,3.0,1.31,2.35,1.6,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-19,12:00:00,complete,National Bank of Egypt,Kahraba Ismailia,1.8,3.22,4.2,2.3,1.49,2.18,1.54,1,1
2025/2026,Egypt Egyptian Premier League,2025-08-19,12:00:00,complete,Pharco,El Geish,3.14,2.66,2.84,3.2,1.3,2.38,1.5,0,1
2025/2026,Egypt Egyptian Premier League,2025-08-19,15:00:00,complete,Al Masry,Pyramids FC,3.35,3.04,2.2,2.32,1.55,2.02,1.85,2,2
2025/2026,Egypt Egyptian Premier League,2025-08-19,15:00:00,complete,Ismaily SC,Al Ittihad,3.94,2.58,2.42,3.5,1.28,2.63,1.44,0,1
2025/2026,Egypt Egyptian Premier League,2025-08-20,12:00:00,complete,Ceramica Cleopatra,ENPPI,2.2,2.78,3.9,2.55,1.37,2.35,1.48,2,0
2025/2026,Egypt Egyptian Premier League,2025-08-20,15:00:00,complete,Wadi Degla,Petrojet,2.63,2.8,2.52,2.94,1.4,2.2,1.58,0,1
2025/2026,Egypt Egyptian Premier League,2025-08-20,15:00:00,complete,El Gounah,Ghazl El Mehalla,2.88,2.67,2.72,3.08,1.3,2.51,1.53,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-21,12:00:00,complete,Al Mokawloon,Haras El Hodood,2.37,2.68,3.48,2.78,1.36,2.34,1.57,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-21,15:00:00,complete,Smouha SC,Masr,2.67,2.5,3.24,3.6,1.25,2.64,1.42,1,1
2025/2026,Egypt Egyptian Premier League,2025-08-21,15:00:00,complete,Coca-Cola,Zamalek,3.8,2.92,1.98,2.35,1.57,2.0,1.64,1,2
2025/2026,Egypt Egyptian Premier League,2025-08-24,12:00:00,complete,Al Ittihad,National Bank of Egypt,4.26,2.95,2.0,2.7,1.4,2.28,1.55,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-24,15:00:00,complete,ENPPI,El Gounah,2.11,2.62,3.8,3.2,1.33,2.54,1.48,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-24,15:00:00,complete,El Geish,Ismaily SC,2.11,2.75,4.1,3.2,1.36,2.5,1.51,0,1
2025/2026,Egypt Egyptian Premier League,2025-08-25,12:00:00,complete,Masr,Wadi Degla,2.75,2.5,2.95,3.55,1.25,2.59,1.44,1,2
2025/2026,Egypt Egyptian Premier League,2025-08-25,12:00:00,complete,Ghazl El Mehalla,Al Ahly,8.52,4.22,1.29,1.9,1.68,2.19,1.52,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-25,15:00:00,complete,Pyramids FC,Coca-Cola,1.53,3.7,6.4,2.1,1.53,2.2,1.6,1,2
2025/2026,Egypt Egyptian Premier League,2025-08-25,15:00:00,complete,Petrojet,Al Mokawloon,1.88,2.8,3.1,2.63,1.44,2.16,1.68,1,0
2025/2026,Egypt Egyptian Premier League,2025-08-26,12:00:00,complete,Kahraba Ismailia,Smouha SC,2.91,2.88,2.15,2.8,1.44,2.27,1.55,1,2
2025/2026,Egypt Egyptian Premier League,2025-08-26,15:00:00,complete,Haras El Hodood,Al Masry,6.73,3.68,1.51,2.29,1.67,2.25,1.57,1,1
2025/2026,Egypt Egyptian Premier League,2025-08-26,15:00:00,complete,Zamalek,Pharco,1.27,5.0,9.0,2.18,1.86,2.5,1.48,1,0
2025/2026,Egypt Egyptian Premier League,2025-08-29,12:00:00,complete,Al Mokawloon,Ceramica Cleopatra,3.8,2.88,2.0,2.65,1.45,2.16,1.59,0,1
2025/2026,Egypt Egyptian Premier League,2025-08-29,15:00:00,complete,Al Ittihad,ENPPI,2.7,2.71,2.9,3.6,1.29,2.5,1.46,0,3
2025/2026,Egypt Egyptian Premier League,2025-08-29,15:00:00,complete,National Bank of Egypt,El Geish,1.99,2.88,4.29,2.84,1.37,2.25,1.49,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-30,12:00:00,complete,El Gounah,Masr,3.2,2.76,2.29,3.2,1.32,2.38,1.54,1,1
2025/2026,Egypt Egyptian Premier League,2025-08-30,15:00:00,complete,Al Ahly,Pyramids FC,2.3,2.95,3.05,2.1,1.7,1.8,1.83,0,2
2025/2026,Egypt Egyptian Premier League,2025-08-30,15:00:00,complete,Ismaily SC,Ghazl El Mehalla,3.4,2.62,2.6,3.05,1.31,2.4,1.5,0,3
2025/2026,Egypt Egyptian Premier League,2025-08-31,12:00:00,complete,Coca-Cola,Haras El Hodood,1.68,3.1,5.5,2.75,1.4,2.5,1.51,1,0
2025/2026,Egypt Egyptian Premier League,2025-08-31,12:00:00,complete,Al Masry,Kahraba Ismailia,1.55,3.9,5.3,1.84,1.87,1.85,1.84,4,0
2025/2026,Egypt Egyptian Premier League,2025-08-31,15:00:00,complete,Smouha SC,Petrojet,1.87,2.9,4.4,2.62,1.4,2.33,1.57,0,0
2025/2026,Egypt Egyptian Premier League,2025-08-31,15:00:00,complete,Wadi Degla,Zamalek,4.6,2.89,1.85,3.2,1.37,2.69,1.45,2,1
2025/2026,Egypt Egyptian Premier League,2025-09-12,11:00:00,complete,Petrojet,National Bank of Egypt,3.73,2.77,2.04,2.5,1.49,2.1,1.8,0,3
2025/2026,Egypt Egyptian Premier League,2025-09-12,14:00:00,complete,Pharco,Al Ittihad,3.5,2.5,2.34,4.0,1.22,2.5,1.5,0,0
2025/2026,Egypt Egyptian Premier League,2025-09-12,14:00:00,complete,Masr,Ismaily SC,1.79,2.9,3.9,2.59,1.36,2.25,1.57,1,0
2025/2026,Egypt Egyptian Premier League,2025-09-13,11:00:00,complete,Ghazl El Mehalla,Al Mokawloon,2.55,2.7,2.84,2.74,1.35,2.23,1.56,1,1
2025/2026,Egypt Egyptian Premier League,2025-09-13,11:00:00,complete,Haras El Hodood,El Gounah,3.5,2.7,2.3,2.7,1.4,2.32,1.53,2,1
2025/2026,Egypt Egyptian Premier League,2025-09-13,14:00:00,complete,Zamalek,Al Masry,2.15,2.9,3.25,2.5,1.5,2.05,1.67,3,0
2025/2026,Egypt Egyptian Premier League,2025-09-13,14:00:00,complete,Ceramica Cleopatra,Smouha SC,2.17,2.75,3.07,2.81,1.4,2.25,1.55,1,0
2025/2026,Egypt Egyptian Premier League,2025-09-14,11:00:00,complete,El Geish,Coca-Cola,3.58,2.52,2.55,3.32,1.28,2.4,1.5,1,0
2025/2026,Egypt Egyptian Premier League,2025-09-14,14:00:00,complete,ENPPI,Al Ahly,7.73,4.26,1.42,2.3,1.64,2.45,1.45,1,1
2025/2026,Egypt Egyptian Premier League,2025-09-14,14:00:00,complete,Kahraba Ismailia,Wadi Degla,3.55,2.87,2.17,2.63,1.5,2.1,1.67,1,4
2025/2026,Egypt Egyptian Premier League,2025-09-17,11:00:00,complete,Al Mokawloon,Pharco,1.96,2.77,4.0,2.81,1.38,2.37,1.57,1,1
2025/2026,Egypt Egyptian Premier League,2025-09-17,14:00:00,complete,El Gounah,Petrojet,2.48,2.7,3.05,2.43,1.5,2.0,1.64,1,1
2025/2026,Egypt Egyptian Premier League,2025-09-17,14:00:00,complete,Al Masry,Ghazl El Mehalla,1.58,3.4,5.88,2.15,1.62,2.14,1.58,2,1
2025/2026,Egypt Egyptian Premier League,2025-09-18,11:00:00,complete,Coca-Cola,ENPPI,2.3,2.8,3.25,2.88,1.33,2.54,1.51,2,2
2025/2026,Egypt Egyptian Premier League,2025-09-18,11:00:00,complete,Ismaily SC,Zamalek,7.0,3.47,1.45,2.35,1.53,2.6,1.41,0,2
2025/2026,Egypt Egyptian Premier League,2025-09-18,14:00:00,complete,Pyramids FC,Masr,1.43,3.54,7.5,2.08,1.67,2.07,1.66,1,0
2025/2026,Egypt Egyptian Premier League,2025-09-18,14:00:00,complete,Al Ittihad,Kahraba Ismailia,2.2,2.87,3.57,2.75,1.4,2.37,1.53,0,1
2025/2026,Egypt Egyptian Premier League,2025-09-19,11:00:00,complete,Wadi Degla,El Geish,2.42,2.49,3.28,3.48,1.26,2.8,1.35,1,0
2025/2026,Egypt Egyptian Premier League,2025-09-19,14:00:00,complete,Al Ahly,Ceramica Cleopatra,1.55,3.55,5.2,1.85,1.85,2.1,1.61,1,0
2025/2026,Egypt Egyptian Premier League,2025-09-19,14:00:00,complete,Smouha SC,Haras El Hodood,1.63,2.84,6.4,2.65,1.42,2.32,1.51,1,0
2025/2026,Egypt Egyptian Premier League,2025-09-22,11:00:00,complete,Pharco,Al Masry,5.1,3.45,1.58,2.28,1.64,2.12,1.63,0,0
2025/2026,Egypt Egyptian Premier League,2025-09-22,14:00:00,complete,Masr,Al Ittihad,2.57,2.73,3.35,3.25,1.33,2.62,1.44,1,0
2025/2026,Egypt Egyptian Premier League,2025-09-22,14:00:00,complete,Petrojet,Ghazl El Mehalla,2.3,2.76,3.52,2.3,1.5,2.24,1.72,0,0
2025/2026,Egypt Egyptian Premier League,2025-09-23,11:00:00,complete,Haras El Hodood,Al Ahly,12.0,5.3,1.18,1.81,1.89,2.57,1.4,2,3
2025/2026,Egypt Egyptian Premier League,2025-09-23,14:00:00,complete,El Geish,Al Mokawloon,5.29,2.61,2.69,2.97,1.34,2.64,1.43,0,0
2025/2026,Egypt Egyptian Premier League,2025-09-23,14:00:00,complete,Zamalek,El Gounah,1.44,3.83,7.3,2.41,1.61,2.5,1.44,1,1
2025/2026,Egypt Egyptian Premier League,2025-09-24,11:00:00,complete,ENPPI,Ismaily SC,1.92,2.67,4.5,2.89,1.36,2.45,1.48,1,0
2025/2026,Egypt Egyptian Premier League,2025-09-24,14:00:00,complete,National Bank of Egypt,Wadi Degla,2.11,2.79,3.52,3.02,1.36,2.23,1.55,1,1
2025/2026,Egypt Egyptian Premier League,2025-09-24,14:00:00,complete,Ceramica Cleopatra,Coca-Cola,2.3,2.9,3.6,2.48,1.44,2.05,1.72,2,0
2025/2026,Egypt Egyptian Premier League,2025-09-27,11:00:00,complete,Al Mokawloon,Kahraba Ismailia,1.95,3.0,4.0,2.5,1.51,2.33,1.61,0,1
2025/2026,Egypt Egyptian Premier League,2025-09-27,11:00:00,complete,Masr,Haras El Hodood,1.95,2.8,4.74,2.75,1.43,2.28,1.53,0,1
2025/2026,Egypt Egyptian Premier League,2025-09-27,14:00:00,complete,Pyramids FC,El Geish,1.3,4.3,10.0,1.95,1.75,2.3,1.52,4,0
2025/2026,Egypt Egyptian Premier League,2025-09-27,14:00:00,complete,Al Masry,Petrojet,1.64,3.02,5.6,2.05,1.68,1.95,1.83,2,3
2025/2026,Egypt Egyptian Premier League,2025-09-28,11:00:00,complete,Coca-Cola,Pharco,1.7,3.1,5.65,2.62,1.44,2.63,1.5,1,1
2025/2026,Egypt Egyptian Premier League,2025-09-28,14:00:00,complete,Ghazl El Mehalla,ENPPI,3.3,2.83,2.2,3.0,1.36,2.28,1.58,0,0
2025/2026,Egypt Egyptian Premier League,2025-09-28,14:00:00,complete,Wadi Degla,Smouha SC,2.61,2.72,3.44,3.2,1.26,2.45,1.42,1,1
2025/2026,Egypt Egyptian Premier League,2025-09-29,11:00:00,complete,Ismaily SC,National Bank of Egypt,6.0,3.3,1.54,2.35,1.53,2.3,1.52,1,2
2025/2026,Egypt Egyptian Premier League,2025-09-29,11:00:00,complete,El Gounah,Ceramica Cleopatra,3.47,2.87,2.07,2.77,1.39,2.48,1.57,1,1
2025/2026,Egypt Egyptian Premier League,2025-09-29,14:00:00,complete,Al Ahly,Zamalek,1.98,3.1,3.75,2.5,1.49,2.0,1.72,2,1
2025/2026,Egypt Egyptian Premier League,2025-10-03,11:00:00,complete,Smouha SC,Ismaily SC,1.47,3.34,7.0,2.59,1.44,2.4,1.46,2,0
2025/2026,Egypt Egyptian Premier League,2025-10-03,14:00:00,complete,Al Ittihad,Al Mokawloon,2.7,2.65,2.7,2.75,1.4,2.5,1.45,2,1
2025/2026,Egypt Egyptian Premier League,2025-10-03,14:00:00,complete,National Bank of Egypt,Al Masry,2.31,2.9,3.15,2.1,1.57,1.85,1.83,0,1
2025/2026,Egypt Egyptian Premier League,2025-10-04,11:00:00,complete,Zamalek,Ghazl El Mehalla,1.43,3.95,6.25,2.21,1.6,2.38,1.53,1,1
2025/2026,Egypt Egyptian Premier League,2025-10-04,11:00:00,complete,El Geish,El Gounah,3.0,2.55,2.45,3.14,1.29,2.5,1.43,0,1
2025/2026,Egypt Egyptian Premier League,2025-10-04,14:00:00,complete,Kahraba Ismailia,Al Ahly,9.0,5.3,1.16,1.63,2.15,2.2,1.62,2,4
2025/2026,Egypt Egyptian Premier League,2025-10-04,14:00:00,complete,Haras El Hodood,Ceramica Cleopatra,5.62,3.5,1.5,2.31,1.55,2.3,1.57,0,3
2025/2026,Egypt Egyptian Premier League,2025-10-05,11:00:00,complete,ENPPI,Masr,2.48,2.8,2.75,2.9,1.36,2.2,1.6,1,0
2025/2026,Egypt Egyptian Premier League,2025-10-05,14:00:00,complete,Pharco,Wadi Degla,4.21,2.75,1.92,2.88,1.36,2.35,1.42,0,0
2025/2026,Egypt Egyptian Premier League,2025-10-17,11:00:00,complete,Wadi Degla,Coca-Cola,2.3,2.81,3.15,2.7,1.36,2.23,1.55,1,2
2025/2026,Egypt Egyptian Premier League,2025-10-17,14:00:00,complete,Al Mokawloon,ENPPI,2.3,2.75,3.7,2.83,1.38,2.29,1.62,1,1
2025/2026,Egypt Egyptian Premier League,2025-10-17,14:00:00,complete,Ghazl El Mehalla,Kahraba Ismailia,1.86,2.8,3.8,2.65,1.39,2.16,1.64,1,0
2025/2026,Egypt Egyptian Premier League,2025-10-18,11:00:00,complete,El Gounah,National Bank of Egypt,3.5,2.8,2.1,2.75,1.36,2.25,1.48,0,3
2025/2026,Egypt Egyptian Premier League,2025-10-18,14:00:00,complete,Ismaily SC,Haras El Hodood,2.34,2.65,3.4,3.08,1.28,2.15,1.49,3,1
2025/2026,Egypt Egyptian Premier League,2025-10-19,11:00:00,complete,Masr,Petrojet,2.36,2.88,3.25,2.4,1.51,2.0,1.66,2,1
2025/2026,Egypt Egyptian Premier League,2025-10-19,14:00:00,complete,Ceramica Cleopatra,El Geish,1.73,3.05,4.9,2.46,1.5,2.3,1.54,2,0
2025/2026,Egypt Egyptian Premier League,2025-10-21,11:00:00,complete,Pyramids FC,Pharco,1.25,4.5,10.0,1.9,1.8,2.3,1.5,2,0
2025/2026,Egypt Egyptian Premier League,2025-10-22,11:00:00,complete,Al Ahly,Al Ittihad,1.23,4.6,12.0,1.96,1.74,2.75,1.4,2,1
2025/2026,Egypt Egyptian Premier League,2025-10-22,14:00:00,complete,Al Masry,Smouha SC,1.9,3.0,4.1,2.28,1.57,2.0,1.67,0,0
2025/2026,Egypt Egyptian Premier League,2025-10-22,14:00:00,incomplete,Smouha SC,Al Masry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025/2026,Egypt Egyptian Premier League,2025-10-25,11:00:00,complete,Haras El Hodood,Ghazl El Mehalla,3.25,2.65,2.5,3.2,1.33,2.4,1.52,0,0
2025/2026,Egypt Egyptian Premier League,2025-10-25,14:00:00,complete,Coca-Cola,Al Mokawloon,2.1,2.75,3.56,2.81,1.38,2.2,1.55,1,2
2025/2026,Egypt Egyptian Premier League,2025-10-26,11:00:00,complete,Kahraba Ismailia,Ceramica Cleopatra,5.0,3.25,1.64,1.95,1.75,2.04,1.72,0,1
2025/2026,Egypt Egyptian Premier League,2025-10-26,14:00:00,complete,El Geish,Masr,3.65,2.46,2.44,3.4,1.3,2.48,1.45,2,2
2025/2026,Egypt Egyptian Premier League,2025-10-26,14:00:00,complete,Pharco,Ismaily SC,2.58,2.48,3.73,2.75,1.22,2.6,1.6,1,0
